Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
1561,Submission,1,297,1,Gilbert Burns,0,13,43%,16,1,20%,1,0,81.0,8,5,0,6,4,3,0,Lukasz Sajewski,0,14,46%,15,0,0%,0,0,47.0,8,5,1,12,2,0,3.0
1562,Decision - Unanimous,3,900,0,Gilbert Burns,0,28,36%,29,2,40%,0,0,125.0,14,5,9,27,1,0,1,Rashid Magomedov,2,80,55%,94,2,100%,0,0,69.0,59,14,7,68,6,6,3.0
1573,Submission,1,104,0,George Bush,0,11,64%,11,2,66%,0,0,,3,0,8,10,0,1,1,Abongo Humphrey,0,4,44%,4,0,,1,0,,2,0,2,4,0,0,3.0
1580,KO/TKO,1,87,0,Todd Butler,0,1,25%,1,0,,0,0,,1,0,0,1,0,0,1,Kevin Jackson,0,3,50%,4,1,100%,0,0,,3,0,0,0,0,3,3.0
1583,KO/TKO,2,437,0,Charles Byrd,0,38,60%,59,0,0%,0,0,101.0,32,3,3,25,13,0,1,Darren Stewart,1,24,36%,28,0,,0,0,62.0,17,6,1,10,14,0,3.0
1587,Decision - Unanimous,3,900,0,Yan Cabral,0,31,47%,41,3,50%,0,0,312.0,21,2,8,30,1,0,1,Johnny Case,1,74,46%,90,0,,0,2,140.0,46,16,12,52,8,14,3.0
1595,Submission,1,126,0,Alex Caceres,0,4,28%,4,0,,0,0,0.0,3,0,1,4,0,0,1,Kron Gracie,0,2,20%,3,1,50%,1,0,74.0,1,0,1,2,0,0,3.0
1600,Decision - Split,5,1500,0,Alex Caceres,0,62,31%,65,1,100%,0,0,99.0,46,9,7,57,4,1,1,Yair Rodriguez,0,120,35%,124,1,50%,0,0,31.0,63,17,40,106,6,8,3.0
1614,Submission,1,198,0,Alex Caceres,0,2,28%,5,0,,0,0,0.0,2,0,0,2,0,0,1,Mackens Semerzier,0,9,90%,24,3,60%,1,0,172.0,7,1,1,2,1,6,3.0
1642,KO/TKO,2,383,0,Frank Camacho,0,25,43%,33,0,0%,0,0,11.0,12,10,3,23,2,0,1,Geoff Neal,2,59,57%,62,0,,0,0,8.0,56,3,0,46,6,7,3.0
1650,Submission,2,560,0,Fabricio Camoes,0,8,72%,19,1,20%,2,0,100.0,6,1,1,3,4,1,1,Kurt Pellegrino,0,16,55%,71,1,100%,2,1,407.0,16,0,0,0,2,14,3.0
1652,Decision - Unanimous,3,900,0,Chris Camozzi,0,10,55%,37,0,,1,0,0.0,6,3,1,3,6,1,1,Trevor Smith,1,39,65%,92,4,57%,0,0,804.0,22,14,3,5,6,28,3.0
1674,Submission,1,109,0,Mike Campbell,0,3,30%,7,1,100%,0,0,88.0,2,1,0,1,0,2,1,Anthony Pettis,0,1,50%,1,0,,3,0,0.0,1,0,0,1,0,0,3.0
1688,Decision - Unanimous,3,900,1,Will Campuzano,0,52,30%,70,0,,0,0,150.0,45,6,1,25,6,21,0,Coty Wheeler,0,34,24%,34,1,20%,2,0,20.0,8,4,22,31,3,0,3.0
1697,Decision - Unanimous,3,900,1,Chico Camus,0,28,40%,68,0,0%,1,2,148.0,27,0,1,9,4,15,0,Kyung Ho Kang,0,18,25%,117,3,100%,0,1,558.0,14,4,0,4,0,14,3.0
1716,Decision - Unanimous,3,900,0,Jared Cannonier,0,53,59%,58,0,,0,0,30.0,17,14,22,49,4,0,1,Robert Whittaker,1,69,45%,75,0,0%,0,0,130.0,59,5,5,62,1,6,3.0
1724,Decision - Unanimous,3,900,1,Jared Cannonier,0,59,62%,83,0,0%,0,0,189.0,45,7,7,41,13,5,0,Ion Cutelaba,0,45,31%,50,6,85%,0,0,286.0,30,11,4,25,10,10,3.0
1738,KO/TKO,1,299,0,Gina Carano,0,14,42%,19,0,0%,0,0,42.0,12,0,2,8,0,6,1,Cristiane Justino,0,40,48%,50,0,0%,2,0,124.0,31,5,4,12,14,14,3.0
1752,Submission,1,99,1,Bryan Caraway,0,1,100%,2,1,100%,1,0,91.0,1,0,0,1,0,0,0,Alvin Cacdac,0,2,66%,6,0,,0,0,0.0,1,0,1,1,0,1,3.0
1764,Decision - Unanimous,3,900,1,Chris Cariaso,0,37,48%,75,0,0%,0,1,83.0,21,15,1,14,23,0,0,Takeya Mizugaki,0,28,31%,70,2,50%,0,0,485.0,20,6,2,6,8,14,3.0
1795,Submission,2,402,1,Francis Carmont,0,28,93%,53,2,100%,1,1,218.0,27,1,0,2,0,26,0,Magnus Cedenblad,0,11,78%,39,0,,1,1,133.0,10,0,1,4,0,7,3.0
1801,Decision - Split,3,900,1,Liz Carmouche,0,27,42%,49,4,57%,0,0,456.0,6,5,16,21,2,4,0,Katlyn Chookagian,1,22,19%,64,0,,0,0,10.0,11,5,6,17,3,2,3.0
1816,Submission,2,530,0,Roan Carneiro,0,12,40%,36,2,33%,0,0,423.0,10,1,1,2,0,10,1,Kevin Burns,0,8,61%,55,0,,1,0,54.0,7,0,1,4,1,3,3.0
1824,Submission,1,72,0,Cain Carrizosa,0,0,0%,0,0,,0,0,3.0,0,0,0,0,0,0,1,Chris Wade,0,0,0%,5,1,100%,1,0,44.0,0,0,0,0,0,0,3.0
1829,KO/TKO,3,891,1,Shonie Carter,2,18,54%,49,2,66%,0,2,363.0,6,6,6,10,6,2,0,Matt Serra,0,10,40%,27,2,15%,3,1,271.0,5,2,3,5,3,2,3.0
1831,Decision - Unanimous,2,600,1,Shonie Carter,0,22,55%,55,5,83%,0,1,408.0,11,4,7,10,3,9,0,Brad Gumm,0,12,34%,43,0,0%,1,1,30.0,9,2,1,11,1,0,3.0
1844,Submission,3,885,0,Johnny Case,0,35,35%,49,1,16%,0,0,196.0,15,14,6,27,2,6,1,Jake Matthews,0,36,31%,50,0,0%,2,0,74.0,15,10,11,30,4,2,3.0
1858,Submission,1,216,1,Cortney Casey,0,6,50%,18,0,,2,0,0.0,4,1,1,2,1,3,0,Mara Romero Borella,0,5,71%,21,1,50%,0,0,175.0,2,1,2,2,2,1,3.0
1874,KO/TKO,1,72,0,Joe Cason,0,5,55%,5,0,0%,0,0,,3,1,1,5,0,0,1,Ovince Saint Preux,0,13,76%,18,0,,0,0,,13,0,0,4,0,9,3.0
1875,Decision - Unanimous,3,900,0,John Castaneda,0,55,42%,66,0,0%,0,0,11.0,35,6,14,53,2,0,1,Nathaniel Wood,0,131,56%,136,1,33%,0,0,49.0,59,14,58,123,8,0,3.0
1886,Decision - Unanimous,3,900,1,Danny Castillo,0,38,56%,67,4,66%,0,0,735.0,35,1,2,1,0,37,0,Paul Sass,0,4,17%,23,0,,5,0,0.0,2,1,1,4,0,0,3.0
1896,Submission,3,812,0,Danny Castillo,0,19,27%,50,2,50%,0,0,271.0,15,2,2,10,0,9,1,Shane Roller,0,24,32%,61,2,40%,1,0,199.0,18,5,1,14,3,7,3.0
1910,Submission,2,375,1,Nick Catone,0,21,87%,62,4,100%,2,0,277.0,21,0,0,1,3,17,0,Derek Downey,0,2,100%,2,1,16%,0,0,62.0,0,2,0,0,2,0,3.0
1913,Decision - Unanimous,3,900,0,Luke Caudillo,1,28,21%,28,0,0%,0,0,1.0,19,5,4,27,1,0,1,Nate Mohr,0,70,37%,71,0,,0,0,0.0,60,3,7,66,4,0,3.0
1914,Decision - Split,3,900,0,Gesias Cavalcante,0,83,46%,93,2,28%,0,0,160.0,50,16,17,72,10,1,1,Isaac Vallie-Flagg,0,133,52%,163,0,,0,0,112.0,84,22,27,98,33,2,3.0
1918,KO/TKO,3,645,0,Rafael Cavalcante,0,23,51%,24,0,,0,0,3.0,20,1,2,15,1,7,1,Patrick Cummins,0,49,53%,102,8,57%,0,0,430.0,37,6,6,18,7,24,3.0
1923,KO/TKO,2,591,1,Rafael Cavalcante,2,17,36%,21,1,100%,0,0,20.0,10,4,3,11,1,5,0,Yoel Romero,0,26,43%,29,0,0%,0,0,74.0,17,8,1,9,16,1,3.0
1931,Submission,2,599,1,Magnus Cedenblad,0,17,54%,58,3,60%,1,1,387.0,6,8,3,8,7,2,0,Krzysztof Jotko,0,15,60%,63,0,0%,0,1,116.0,10,3,2,10,5,0,3.0
1932,Submission,1,57,1,Magnus Cedenblad,0,4,30%,4,0,,1,0,8.0,3,1,0,4,0,0,0,Jared Hamman,0,3,37%,3,0,0%,0,0,1.0,0,0,3,3,0,0,3.0
1941,Decision - Split,5,1500,1,Henry Cejudo,0,51,34%,80,3,27%,0,0,278.0,29,18,4,31,17,3,0,Demetrious Johnson,0,81,60%,121,1,50%,0,0,36.0,23,19,39,73,7,1,3.0
1971,Decision - Unanimous,3,900,1,Donald Cerrone,0,37,44%,54,1,100%,2,1,221.0,6,4,27,29,1,7,0,Myles Jury,0,15,28%,17,1,14%,0,0,121.0,5,2,8,15,0,0,3.0
1972,Decision - Unanimous,3,900,1,Donald Cerrone,1,88,53%,101,0,0%,0,0,117.0,34,28,26,65,17,6,0,Eddie Alvarez,0,48,34%,64,0,0%,0,0,37.0,36,10,2,34,14,0,3.0
1982,Decision - Unanimous,3,900,0,Donald Cerrone,0,96,52%,104,0,,0,0,4.0,56,23,17,84,12,0,1,Nate Diaz,0,238,65%,260,0,0%,0,0,64.0,199,37,2,228,10,0,3.0
2009,Submission,1,243,0,Joe Charles,0,1,100%,1,0,,0,1,,0,0,1,1,0,0,1,Vitor Belfort,0,0,,0,2,100%,3,0,,0,0,0,0,0,0,3.0
2012,Submission,3,861,0,Ernest Chavez,0,54,38%,61,0,0%,0,0,156.0,29,11,14,46,8,0,1,Elias Silverio,0,65,37%,65,1,100%,1,0,38.0,39,13,13,55,10,0,3.0
2034,Submission,1,167,1,Michael Chiesa,0,9,60%,9,1,33%,1,0,65.0,5,1,3,9,0,0,0,Al Iaquinta,0,8,50%,8,0,,0,0,0.0,6,1,1,8,0,0,3.0
2038,Decision - Split,3,900,1,Giga Chikadze,0,38,31%,40,0,,0,1,20.0,19,10,9,37,0,1,0,Jamall Emmers,0,54,42%,57,2,33%,0,0,123.0,32,15,7,48,3,3,3.0
2042,Submission,2,372,1,Khamzat Chimaev,0,43,82%,124,2,100%,1,0,354.0,40,1,2,1,0,42,0,John Phillips,0,1,50%,2,0,,0,0,0.0,1,0,0,1,0,0,3.0
2043,Decision - Unanimous,3,900,0,Sako Chivitchian,0,36,27%,54,0,0%,0,0,178.0,26,6,4,25,11,0,1,Kyle Watson,0,72,53%,88,0,0%,0,0,147.0,28,31,13,54,18,0,3.0
2047,KO/TKO,1,162,1,Dooho Choi,1,4,57%,6,0,,0,0,17.0,4,0,0,3,0,1,0,Thiago Tavares,0,2,40%,13,2,100%,0,0,118.0,0,1,1,0,2,0,3.0
2059,Decision - Split,3,900,1,Ryo Chonan,0,23,39%,72,0,,0,0,460.0,11,7,5,6,2,15,0,Roan Carneiro,0,18,47%,68,2,33%,1,1,319.0,16,1,1,6,2,10,3.0
2067,Decision - Unanimous,3,900,1,Katlyn Chookagian,0,62,30%,62,0,,0,0,0.0,50,9,3,61,1,0,0,Alexis Davis,0,70,34%,77,1,50%,0,0,19.0,24,10,36,66,4,0,3.0
2090,Submission,1,218,1,Misha Cirkunov,0,6,60%,22,1,50%,1,2,150.0,4,2,0,1,2,3,0,Jimmy Crute,0,21,60%,28,0,,0,1,44.0,19,2,0,2,4,15,3.0
2099,Submission,1,70,0,Laverne Clark,0,1,50%,1,0,,0,0,24.0,1,0,0,1,0,0,1,Fabiano Iha,0,1,33%,1,1,100%,2,0,7.0,0,0,1,1,0,0,3.0
2107,TKO - Doctor's Stoppage,2,600,1,Mychal Clark,0,58,56%,78,0,0%,0,1,,39,14,5,40,12,6,0,Josh Bennett,0,29,40%,90,1,100%,0,0,,22,7,0,11,17,1,3.0
2110,Decision - Unanimous,3,900,1,Heather Clark,0,56,56%,85,1,20%,1,0,472.0,33,15,8,29,21,6,0,Bec Rawlings,0,69,58%,90,0,0%,0,0,62.0,45,6,18,43,25,1,3.0
2113,Submission,2,421,0,Devin Clark,0,17,45%,22,2,66%,0,0,38.0,8,7,2,11,6,0,1,Ryan Spann,0,17,35%,17,0,0%,1,0,68.0,14,3,0,8,9,0,3.0
2125,Decision - Split,3,900,1,Jessica-Rose Clark,0,101,58%,108,2,66%,1,1,319.0,61,16,24,86,8,7,0,Bec Rawlings,0,65,44%,81,2,66%,1,0,142.0,58,7,0,59,3,3,3.0
2126,KO/TKO,2,576,0,Mitch Clarke,0,28,33%,34,0,0%,0,0,26.0,11,8,9,18,10,0,1,Alex White,3,57,49%,62,0,,0,0,15.0,46,10,1,28,28,1,3.0
2134,Decision - Unanimous,3,900,0,Rich Clementi,0,7,16%,20,0,,0,1,13.0,3,0,4,5,0,2,1,Gray Maynard,0,22,36%,66,5,71%,2,0,581.0,17,5,0,14,2,6,3.0
2139,Decision - Unanimous,3,900,0,Rich Clementi,0,9,33%,59,0,,0,0,8.0,5,2,2,6,3,0,1,Roan Carneiro,0,22,61%,59,7,87%,4,0,710.0,16,4,2,7,9,6,3.0
2163,Decision - Unanimous,3,900,0,Devin Cole,0,10,25%,63,0,,0,0,,2,6,2,6,4,0,1,Daniel Cormier,0,30,51%,118,3,33%,0,0,,13,12,5,19,4,7,3.0
2169,KO/TKO,2,338,0,Mark Coleman,0,26,53%,54,3,37%,0,0,,23,1,2,6,6,14,1,Pete Williams,1,22,52%,36,0,,1,0,,13,2,7,14,6,2,3.0
2176,KO/TKO,1,163,1,Mark Coleman,0,25,83%,33,1,50%,0,0,,20,5,0,0,0,25,0,Moti Horenstein,0,0,0%,19,0,,0,0,,0,0,0,0,0,0,3.0
2187,KO/TKO,1,299,0,Jake Collier,0,15,42%,22,2,66%,1,0,184.0,11,4,0,13,2,0,1,Vitor Miranda,0,14,66%,19,0,,0,0,1.0,6,4,4,12,2,0,3.0
2189,Submission,3,732,0,Christian Colombo,0,3,21%,32,0,,0,0,0.0,1,2,0,1,2,0,1,Luis Henrique,0,31,59%,57,6,100%,2,0,554.0,26,3,2,8,2,21,3.0
2195,Submission,2,497,0,Carlos Condit,0,12,66%,42,1,100%,1,1,171.0,6,2,4,6,0,6,1,Alex Oliveira,0,9,39%,22,3,100%,1,0,224.0,8,1,0,1,0,8,3.0
2197,Submission,1,112,0,Carlos Condit,0,1,16%,1,0,,0,0,0.0,1,0,0,1,0,0,1,Demian Maia,0,1,100%,5,1,100%,1,0,79.0,1,0,0,0,0,1,3.0
2205,KO/TKO,1,178,1,Carlos Condit,1,8,38%,9,0,,1,1,9.0,7,0,1,3,0,5,0,Dong Hyun Kim,0,1,16%,1,1,100%,0,0,14.0,1,0,0,1,0,0,3.0
2206,KO/TKO,1,267,1,Carlos Condit,1,26,44%,26,0,,0,0,3.0,10,3,13,24,0,2,0,Dan Hardy,0,9,21%,9,0,,0,0,0.0,5,0,4,9,0,0,3.0
2219,KO/TKO,2,423,1,Mike Cook,0,17,42%,50,1,33%,1,1,,10,6,1,8,5,4,0,Carlton Jones,0,22,45%,28,3,50%,2,0,,20,1,1,18,2,2,3.0
2221,Submission,1,268,0,TJ Cook,0,8,47%,10,1,50%,0,1,,6,2,0,7,0,1,1,Trevor Smith,0,11,57%,13,0,,2,2,,2,3,6,8,0,3,3.0
2234,Decision - Unanimous,3,900,0,Josh Copeland,0,20,35%,20,0,,0,0,10.0,13,6,1,13,7,0,1,Ruslan Magomedov,1,63,43%,65,1,100%,0,0,87.0,30,20,13,51,12,0,3.0
2235,KO/TKO,1,206,0,Akira Corassani,0,10,32%,11,0,,0,0,2.0,5,1,4,10,0,0,1,Sam Sicilia,1,10,38%,12,0,,0,0,24.0,6,3,1,7,2,1,3.0
2237,KO/TKO,2,342,0,Akira Corassani,0,24,36%,24,0,0%,0,0,12.0,19,5,0,21,3,0,1,Dustin Poirier,1,45,50%,46,0,0%,1,0,44.0,37,8,0,31,12,2,3.0
2238,DQ,1,25,1,Akira Corassani,0,1,50%,1,0,,0,0,0.0,1,0,0,1,0,0,0,Maximo Blanco,0,5,71%,7,1,100%,0,0,14.0,5,0,0,2,2,1,3.0
2242,KO/TKO,2,402,0,Muhsin Corbbrey,0,5,10%,9,0,,0,0,0.0,4,0,1,5,0,0,1,Anthony Njokuani,1,32,45%,35,0,,0,0,52.0,21,2,9,23,1,8,3.0
2245,Submission,2,434,1,Daniel Cormier,0,19,76%,42,4,100%,1,0,310.0,16,2,1,4,1,14,0,Derrick Lewis,0,4,30%,5,0,,0,0,0.0,2,1,1,4,0,0,3.0
2252,Submission,3,759,1,Daniel Cormier,0,23,56%,70,3,37%,3,0,557.0,20,2,1,5,3,15,0,Anthony Johnson,1,23,46%,28,1,50%,0,0,43.0,18,3,2,15,7,1,3.0
2260,KO/TKO,1,236,1,Daniel Cormier,2,15,57%,22,0,,0,0,91.0,13,1,1,12,0,3,0,Antonio Silva,0,6,24%,9,0,0%,0,0,2.0,3,3,0,6,0,0,3.0
2273,Decision - Split,3,900,0,Bethe Correia,0,66,38%,99,0,0%,0,0,125.0,45,13,8,47,19,0,1,Raquel Pennington,0,75,57%,84,0,0%,0,0,63.0,45,22,8,46,29,0,3.0
2275,KO/TKO,2,416,1,Bethe Correia,0,68,66%,97,0,,0,0,156.0,50,17,1,42,25,1,0,Shayna Baszler,0,8,26%,19,1,25%,1,0,115.0,8,0,0,4,4,0,3.0
2284,KO/TKO,2,539,0,Paulo Costa,0,12,46%,12,0,,0,0,1.0,2,7,3,12,0,0,1,Israel Adesanya,1,55,65%,55,0,,0,0,9.0,24,5,26,45,2,8,3.0
2290,KO/TKO,1,41,1,Randy Costa,1,4,66%,4,0,,0,0,2.0,4,0,0,2,0,2,0,Journey Newson,0,1,20%,1,0,,0,0,0.0,1,0,0,1,0,0,3.0
2294,KO/TKO,3,755,0,Patrick Cote,0,46,49%,57,0,0%,0,0,0.0,17,17,12,45,1,0,1,Donald Cerrone,3,73,61%,92,2,66%,1,0,283.0,42,14,17,48,8,17,3.0
2303,Decision - Unanimous,3,900,0,Patrick Cote,0,6,27%,28,0,,0,1,8.0,5,1,0,0,4,2,1,Tom Lawlor,0,49,65%,153,5,83%,3,0,782.0,33,6,10,5,11,33,3.0
2310,Submission,1,138,0,Patrick Cote,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,Travis Lutter,0,0,,5,1,50%,1,0,117.0,0,0,0,0,0,0,3.0
2316,Decision - Unanimous,3,900,1,Rashad Coulter,1,98,62%,108,0,,0,0,12.0,80,12,6,69,27,2,0,Hu Yaozong,0,92,52%,98,0,0%,0,0,322.0,33,24,35,70,22,0,3.0
2329,Submission,3,652,1,Randy Couture,0,27,58%,40,4,66%,3,0,427.0,10,16,1,3,5,19,0,Mike van Arsdale,0,8,20%,9,1,11%,0,0,69.0,7,0,1,5,3,0,3.0
2331,TKO - Doctor's Stoppage,3,900,1,Randy Couture,0,50,70%,131,2,50%,0,0,846.0,40,3,7,1,16,33,0,Vitor Belfort,0,3,50%,10,0,,2,0,1.0,1,2,0,0,2,1,3.0
2333,Decision - Unanimous,5,1500,1,Randy Couture,0,88,64%,194,8,66%,0,0,1273.0,65,11,12,1,16,71,0,Tito Ortiz,0,16,53%,34,2,33%,0,0,129.0,3,11,2,1,14,1,3.0
2334,KO/TKO,3,759,1,Randy Couture,0,46,52%,56,4,80%,1,0,202.0,39,3,4,27,11,8,0,Chuck Liddell,0,22,37%,35,0,0%,0,1,124.0,11,0,11,12,10,0,3.0
2336,KO/TKO,2,575,0,Randy Couture,0,18,85%,33,1,33%,0,0,438.0,13,4,1,0,8,10,1,Josh Barnett,0,44,58%,53,0,,1,0,115.0,31,12,1,0,13,31,3.0
2337,KO/TKO,3,802,1,Randy Couture,0,41,78%,98,3,60%,0,0,348.0,27,1,13,18,4,19,0,Pedro Rizzo,0,13,38%,20,1,100%,0,0,3.0,8,1,4,9,4,0,3.0
2343,Submission,1,56,1,Randy Couture,0,1,100%,1,1,100%,1,0,,1,0,0,0,0,1,0,Tony Halme,0,0,,0,0,,0,0,,0,0,0,0,0,0,3.0
2345,Decision - Unanimous,3,900,0,Ryan Couture,0,45,29%,47,0,0%,0,0,68.0,20,12,13,38,7,0,1,Al Iaquinta,0,80,45%,86,4,100%,0,0,53.0,55,19,6,62,13,5,3.0
2346,KO/TKO,2,525,0,Ryan Couture,0,29,37%,35,1,14%,0,0,188.0,7,12,10,15,14,0,1,Ross Pearson,1,28,68%,48,1,100%,0,0,10.0,22,6,0,22,3,3,3.0
2347,Decision - Split,3,900,1,Ryan Couture,0,44,29%,45,0,0%,0,0,2.0,17,10,17,36,8,0,0,KJ Noons,0,52,40%,54,0,,0,0,3.0,42,10,0,46,5,1,3.0
2348,Decision - Split,3,900,1,Ryan Couture,0,60,46%,80,4,30%,1,0,225.0,25,13,22,49,8,3,0,Joe Duarte,0,34,38%,34,3,50%,1,0,64.0,17,9,8,34,0,0,3.0
2354,KO/TKO,5,1279,1,Colby Covington,0,78,54%,232,3,37%,0,0,721.0,47,22,9,43,19,16,0,Tyron Woodley,0,34,40%,67,1,100%,0,0,14.0,14,15,5,26,8,0,3.0
2357,Decision - Unanimous,5,1500,1,Colby Covington,0,99,33%,142,7,38%,0,0,757.0,54,14,31,90,8,1,0,Rafael Dos Anjos,0,105,53%,130,3,50%,0,0,134.0,54,37,14,70,32,3,3.0
2366,KO/TKO,1,290,1,Colby Covington,0,11,64%,66,2,100%,0,0,231.0,9,2,0,2,0,9,0,Anying Wang,0,0,0%,2,0,,0,0,0.0,0,0,0,0,0,0,3.0
2373,Decision - Split,3,900,0,Nathan Coy,0,82,67%,148,1,12%,0,0,,19,24,39,54,26,2,1,Tyron Woodley,0,45,52%,60,2,100%,1,0,,20,23,2,25,16,4,3.0
2374,KO/TKO,2,517,0,Andrew Craig,0,20,20%,24,0,,0,0,29.0,12,2,6,15,5,0,1,Lyman Good,1,55,51%,64,0,,0,0,26.0,41,7,7,42,4,9,3.0
2377,Decision - Split,3,900,1,Andrew Craig,0,64,63%,120,2,66%,0,0,205.0,50,9,5,46,12,6,0,Chris Leben,0,30,45%,127,0,0%,0,0,301.0,17,7,6,24,6,0,3.0
2380,Decision - Unanimous,3,900,1,Andrew Craig,0,36,45%,104,1,50%,0,0,236.0,30,4,2,24,3,9,0,Kyle Noke,0,36,57%,40,3,42%,1,0,209.0,20,9,7,29,1,6,3.0
2390,Submission,2,419,1,Paul Craig,0,31,63%,57,1,50%,3,0,128.0,21,9,1,14,12,5,0,Henrique da Silva,0,16,66%,23,1,33%,0,0,201.0,7,7,2,6,10,0,3.0
2427,Submission,3,891,1,Jimmy Crute,0,17,44%,49,1,100%,4,2,505.0,16,0,1,2,0,15,0,Paul Craig,0,12,54%,45,3,42%,0,1,258.0,7,5,0,8,1,3,3.0
2431,Submission,2,362,1,Marcio Cruz,0,12,42%,19,0,0%,1,0,27.0,2,1,9,11,1,0,0,Keigo Kunihara,0,1,10%,10,2,40%,1,0,195.0,1,0,0,0,0,1,3.0
